21.5152 200
21.5308 200
21.5308 200
21.5577 200
21.5836 200
21.6127 200
21.6404 200
21.6724 200
21.726 200
21.731 200
21.97 200
22.0218 200
22.0649 200
22.1004 200
22.1298 200
22.1582 200
23.1582 200
23.1745 200
23.1745 200
23.2039 200
23.2317 200
23.2605 200
23.2909 200
23.3281 200
23.3715 200
23.3798 200
23.3981 200
23.436 200
23.4543 200
23.4798 200
23.5094 200
23.5289 200
23.556 200
23.5965 200
23.6219 200
23.6474 200
23.6784 200
23.7042 200
23.7289 200
23.7588 200
23.8116 200
23.8397 200
23.8671 200
23.9447 250
23.9447 250
24.8671 200
24.8671 200
25.098 200
25.1248 200
25.1507 200
25.1782 200
25.2025 200
25.2321 200
25.2625 200
25.3026 200
25.3205 200
25.4209 200
25.4627 200
25.478 200
25.5062 200
25.5346 200
25.5633 200
25.5927 200
25.6209 200
25.6642 200
25.6847 200
25.7316 200
25.7594 200
25.7842 200
25.8394 200
25.8511 200
25.8812 200
25.9076 200
25.9885 200
26.9076 200
26.9238 200
26.9238 200
26.9533 200
26.9798 200
27.006 200
27.0366 200
27.0624 200
27.1697 200
27.2533 200
27.3115 200
27.3597 200
27.3809 200
27.4071 200
27.4485 200
28.4485 200
28.4645 200
28.4645 200
28.4894 200
28.5175 200
28.5457 200
28.584 200
28.5977 200
28.634 200
28.6762 200
28.7529 200
28.8092 200
28.8288 200
28.8569 200
28.8844 200
28.9112 200
29.9112 200
29.9268 200
29.9268 200
29.9504 200
29.9773 200
30.0118 200
31.0118 200
31.0261 200
31.0261 200
31.051 200
31.0804 200
31.1089 200
32.1089 200
32.1245 200
32.1245 200
32.1552 200
32.1808 200
32.2047 200
32.246 200
33.246 200
33.2622 200
33.2622 200
33.2897 200
33.3172 200
33.3482 200
33.374 200
33.4007 200
33.5101 200
33.5433 200
33.5655 200
33.592 200
33.6319 200
33.6463 200
34.6463 200
34.6616 200
34.6616 200
34.689 200
34.7149 200
34.7536 200
34.7676 200
34.798 200
34.8247 200
34.854 200
34.8805 200
34.9075 200
34.9337 200
34.9591 200
35.0619 200
35.1314 200
35.1588 200
35.1847 200
35.2103 200
35.2523 200
35.2795 200
35.3026 200
35.3248 200
35.36 200
35.4004 200
35.4263 200
35.4577 200
35.4945 200
35.539 200
35.5558 200
35.5813 200
35.6103 200
35.6383 200
35.67 200
35.7123 200
35.7896 200
35.9162 200
35.9417 200
35.9692 200
36.9692 200
36.9858 200
36.9858 200
37.0142 200
37.0417 200
37.0663 200
37.0927 200
37.1244 200
37.1521 200
37.1811 200
37.2047 200
37.2301 200
37.2554 200
37.3695 200
37.4612 200
37.4964 200
37.513 200
37.5408 200
37.5759 200
37.5928 200
38.5928 200
38.6103 200
38.6103 200
38.6382 200
38.666 200
38.6954 200
38.7225 200
38.7493 200
38.8459 200
38.9451 200
38.9742 200
39.0024 200
39.0348 200
39.0569 200
39.0834 200
39.128 200
39.1428 200
39.173 200
39.1993 200
39.2199 200
39.3324 200
39.4179 200
39.4424 200
39.4683 200
40.4683 200
40.483 200
40.483 200
40.5088 200
40.5347 200
40.5632 200
40.5906 200
41.5906 200
41.604 200
41.604 200
41.6314 200
41.6596 200
41.6904 200
41.7093 200
41.7472 200
41.7671 200
41.7893 200
41.8229 200
41.8614 200
41.8777 200
41.9106 200
41.9418 200
41.9696 200
41.9976 200
42.0208 200
42.0473 200
42.0721 200
42.1011 200
42.127 200
42.1534 200
42.1883 200
42.2136 200
42.2429 200
42.2681 200
42.2992 200
42.3287 200
42.4041 250
42.4041 250
42.5052 250
42.5342 250
43.5342 200
43.5342 200
43.5517 200
43.5517 200
43.577 200
43.6035 200
43.6278 200
43.666 200
43.6816 200
43.7096 200
43.7459 200
43.7743 200
43.8047 200
43.8333 200
43.8754 200
43.9026 200
43.9237 200
43.9557 200
43.9873 200
44.0792 200
45.1451 200
45.159 200
45.159 200
46.159 200
46.175 200
46.175 200
46.2034 200
46.2303 200
47.2303 200
47.2459 200
47.2459 200
47.2721 200
47.2989 200
47.3404 200
47.3541 200
47.3827 200
47.4127 200
47.4622 200
47.4897 200
47.5162 200
47.5455 200
47.5701 200
47.6077 200
47.8626 200
48.8626 250
48.8626 250
48.8768 250
48.8921 250
48.8921 250
48.9189 250
48.9588 250
49.9588 200
49.9588 200
49.9744 200
49.9744 200
50.0019 200
50.0278 200
50.0534 200
50.0814 200
51.0814 200
51.0973 200
51.0973 200
51.1248 200
51.153 200
52.153 200
52.1692 200
52.1692 200
52.1964 200
52.2216 200
52.2475 200
52.2773 200
53.2773 200
53.2926 200
53.2926 200
53.3188 200
53.3466 200
53.3744 200
53.4007 200
53.4311 200
53.4575 200
53.486 200
53.5151 200
53.5409 200
53.573 200
53.5902 200
53.6155 200
53.6498 200
53.6733 200
53.9357 200
53.9506 200
53.9653 200
54.0009 200
54.022 200
54.0482 200
54.0996 200
54.1829 200
54.3035 200
54.33 200
54.3582 200
54.3863 200
54.4095 200
54.4428 200
54.4888 200
54.5105 200
54.6025 200
54.6567 200
54.6726 200
54.6995 200
54.7341 200
54.7547 200
54.7962 200
55.0205 200
55.0704 200
55.1221 200
55.1495 200
55.177 200
55.2039 200
56.2039 200
56.2188 200
56.2188 200
56.2486 200
56.2725 200
56.3013 200
56.3277 200
56.3571 200
56.3898 200
56.4093 200
56.44 200
56.4671 200
56.5484 200
56.6128 200
56.6376 200
56.6648 200
56.6975 200
56.722 200
56.7487 200
56.7736 200
56.8006 200
56.9088 200
56.9565 200
56.9699 200
56.9945 200
57.0207 200
57.0501 200
57.0876 200
57.1032 200
57.1368 200
57.1696 200
57.1964 200
57.2928 200
57.3679 200
57.4121 200
57.4407 200
57.4704 200
58.4704 200
58.4857 200
58.4857 200
58.5125 200
58.5388 200
58.564 200
59.564 200
59.5806 200
59.5806 200
59.6058 200
59.6314 200
59.657 200
59.6818 200
59.7233 200
59.738 200
59.7742 200
59.8078 200
59.8799 200
59.9207 200
59.9491 200
59.9756 200
60.0155 200
60.0302 200
60.0563 200
60.088 200
60.1147 200
60.1421 200
60.1777 200
60.1993 200
60.2302 200
60.265 200
60.3254 200
60.3459 200
60.3741 200
60.4086 200
60.4254 200
60.4583 200
60.4894 200
60.5237 200
60.5545 200
60.6752 200
60.7223 200
60.736 200
60.7632 200
60.79 200
60.8389 200
61.0629 200
61.112 200
61.1808 200
61.2275 200
61.2474 200
61.2746 200
61.3008 200
61.3275 200
62.3275 200
62.3435 200
62.3435 200
62.3742 200
62.4 200
62.4231 200
62.446 200
62.4869 200
62.5612 200
62.6069 200
62.6371 200
62.6617 200
63.6617 200
63.6786 200
63.6786 200
63.7074 200
63.7365 200
63.7618 200
63.7923 200
63.8256 200
63.8511 200
63.8802 200
63.9093 200
63.9703 200
63.975 200
64.0037 200
64.0634 200
64.3118 200
64.3903 200
64.4511 200
64.4785 200
64.5053 200
64.5335 200
64.5612 200
65.5612 200
65.5774 200
65.5774 200
65.6037 200
65.6292 200
65.6567 200
65.6876 200
65.7148 200
65.7387 200
65.7639 200
65.7907 200
65.8216 200
65.856 200
65.8788 200
65.9111 200
65.9366 200
65.9624 200
66.0006 200
66.0163 200
66.0933 200
66.2045 200
66.2313 200
66.2581 200
66.285 200
66.313 200
66.3472 200
66.3975 200
66.424 200
66.4594 200
66.4886 200
66.5168 200
66.5397 200
67.5397 250
67.5397 250
67.5536 250
67.5676 250
67.5676 250
68.5676 200
68.5676 200
68.5836 200
68.5836 200
68.6136 200
68.6405 200
68.6677 200
68.7011 200
68.7281 200
68.7599 200
68.7807 200
68.8085 200
68.8895 200
68.9401 200
68.9718 200
68.9964 200
69.028 200
69.0549 200
69.095 200
69.1119 200
69.1404 200
69.2723 200
69.2865 200
69.302 200
69.3287 200
69.3583 200
69.3831 200
69.4096 200
69.4376 200
69.464 200
69.4914 200
69.5797 200
69.6583 200
69.6855 200
69.712 200
69.7408 200
69.7672 200
69.7989 200
69.8196 200
69.8482 200
69.8745 200
69.9003 200
69.9257 200
69.9515 200
69.9808 200
70.0738 200
70.1305 200
70.155 200
70.1803 200
71.1803 200
71.1949 200
71.1949 200
71.2224 200
71.2515 200
71.2952 200
71.3092 200
71.3509 200
71.3725 200
71.4202 200
71.4344 200
71.4491 200
71.4746 200
71.5272 200
71.5494 200
71.583 200
71.6363 200
71.642 200
71.6733 200
71.7717 200
71.8569 200
71.8754 200
71.9054 200
71.9359 200
71.9572 200
71.9889 200
72.0671 200
72.1209 200
72.1441 200
72.1741 200
72.2124 200
72.2463 200
72.261 200
72.2936 200
72.3408 200
72.367 200
72.3941 200
72.4258 200
72.4526 200
72.5344 200
72.599 200
72.6232 200
72.651 200
72.6844 200
72.7063 200
72.7339 200
72.7649 200
72.7972 200
72.8185 200
72.8665 200
72.9465 200
73.0107 200
73.0244 200
73.0503 200
73.0929 200
73.1069 200
73.1333 200
73.1621 200
73.268 200
73.3396 200
73.3549 200
73.3814 200
73.4105 200
73.4363 200
73.6759 200
73.7021 200
73.7385 200
73.7527 200
73.7798 200
73.8049 200
73.8336 200
73.8685 200
73.9517 200
74.0271 200
74.0572 200
74.0853 200
74.1241 200
74.1384 200
74.1712 200
74.1989 200
74.226 200
74.2538 200
74.2936 200
74.3036 200
74.3946 200
74.4734 200
74.4896 200
74.5161 200
74.5411 200
74.5685 200
74.6017 200
74.6245 200
74.6568 200
74.8895 200
74.9482 200
74.9895 200
75.0231 200
75.0493 200
75.0762 200
75.1039 200
75.1386 200
75.3686 200
75.443 200
76.4595 200
76.4745 200
76.4745 200
76.5004 200
76.5272 200
76.5528 200
76.5802 200
76.6098 200
76.6331 200
76.6827 200
76.6942 200
76.776 200
76.8372 200
76.8705 200
76.8964 200
76.9245 200
76.9602 200
76.986 200
77.023 200
77.0519 200
77.0727 200
77.1286 200
77.2066 200
77.2712 200
77.2993 200
77.3268 200
77.3517 200
77.3761 200
77.4057 200
77.4342 200
77.4679 200
77.492 200
77.5195 200
77.5456 200
77.5753 200
78.5753 250
78.5753 250
78.5899 250
78.6033 250
78.6033 250
78.6314 250
78.6584 250
78.6842 250
78.711 250
78.7387 250
78.8197 200
78.8197 200
78.8811 200
78.9053 200
78.9316 200
78.9578 200
78.991 200
79.0251 200
79.0601 200
79.0889 200
79.1172 200
79.1496 200
79.1817 200
79.2056 200
79.2906 200
79.3565 200
79.3827 200
79.4082 200
79.4481 200
80.4481 200
80.4647 200
80.4647 200
80.4912 200
80.5219 200
80.5504 200
80.5759 200
80.6069 200
80.6249 200
80.6516 200
80.6765 200
80.7045 200
80.7332 200
80.7668 200
80.8314 200
80.852 200
80.9448 200
81.0063 200
81.0284 200
81.0546 200
81.0805 200
81.1129 200
81.1398 200
81.1696 200
81.2061 200
81.239 200
81.2674 200
81.3226 200
81.3475 200
81.3827 200
81.4288 200
81.4375 200
81.4646 200
81.4928 200
81.5192 200
81.5459 200
81.6369 200
81.7676 200
81.7943 200
81.8231 200
82.8231 200
82.8384 200
82.8384 200
82.8662 200
82.894 200
83.894 200
83.91 200
83.91 200
83.9378 200
83.9665 200
83.9934 200
84.0283 200
84.0612 200
84.1623 200
85.1981 200
85.2121 200
85.2121 200
85.2415 200
85.2681 200
85.2962 200
86.2962 200
86.3128 200
86.3128 200
86.3403 200
86.3681 200
86.4002 200
86.423 200
86.4484 200
86.4761 200
86.5026 200
86.588 200
86.6345 200
86.6633 200
86.6933 200
86.7211 200
86.7528 200
86.7773 200
86.8096 200
86.8305 200
86.8563 200
86.8894 200
86.9087 200
86.9344 200
87.0328 200
87.1034 200
87.1322 200
87.1607 200
87.1875 200
87.2155 200
87.2496 200
87.2738 200
87.3671 200
87.4173 200
87.4437 200
87.4706 200
87.513 200
87.5273 200
87.5549 200
87.5782 200
87.6102 200
87.628 200
87.6685 200
87.6848 200
87.712 200
87.7488 200
87.78 200
87.8048 200
87.8309 200
87.8591 200
87.956 250
87.956 250
88.0285 250
88.0557 250
88.078 250
88.117 250
88.1323 250
88.1715 250
88.1871 250
88.221 250
88.3299 200
88.3299 200
88.3883 200
88.4222 200
88.4494 200
88.4743 200
89.4743 200
89.4922 200
89.4922 200
89.5158 200
89.5411 200
89.5698 200
89.5988 200
89.625 200
89.6541 200
89.7405 200
89.7965 200
89.8249 200
89.8521 200
89.8773 200
89.9053 200
89.9302 200
89.9566 200
89.9886 200
90.0163 200
90.0484 200
90.0735 200
90.1238 200
90.1574 200
90.2739 200
90.3392 200
90.376 200
90.4022 200
90.433 200
91.433 200
91.4487 200
91.4487 200
91.4749 200
91.5033 200
91.5298 200
91.5595 200
91.587 200
91.6957 200
91.7513 200
91.813 200
91.8277 200
91.8532 200
91.8788 200
91.9072 200
91.9363 200
91.9578 200
91.9849 200
92.0105 200
92.0366 200
92.0649 200
92.1148 200
92.1188 200
92.1461 200
92.1642 200
92.2147 200
92.2606 200
92.2669 200
92.2995 200
92.321 200
92.4199 200
92.4907 200
92.5181 200
92.5427 200
93.5427 200
93.5593 200
93.5593 200
93.5836 200
93.6089 200
93.6491 200
94.6491 200
94.6647 200
94.6647 200
94.6941 200
94.7213 200
94.7501 200
94.7838 200
94.8134 200
94.837 200
94.8628 200
94.9473 200
95.8628 200
96.0908 200
96.1189 200
96.1455 200
96.1717 200
96.1963 200
96.2224 200
96.2534 200
96.2799 200
96.3057 200
96.3963 200
96.4351 200
96.4662 200
96.4921 200
96.5246 200
96.5444 200
96.5773 200
96.6103 200
96.6377 200
96.6896 200
96.7177 200
96.7494 200
96.7768 200
96.8117 200
96.8408 200
96.8752 200
96.9788 200
97.0267 200
97.1113 200
97.1269 200
97.1547 200
97.1976 200
97.2221 200
97.2496 200
97.2633 200
97.2945 200
97.3895 200
97.4544 200
97.4995 200
97.5289 200
97.5567 200
97.588 200
97.6189 200
97.6462 200
97.6698 200
97.6968 200
97.7255 200
97.751 200
97.7768 200
97.8686 200
97.9312 200
97.9589 200
97.9854 200
98.0123 200
98.0365 200
98.0653 200
98.09 200
98.1236 200
98.1559 200
98.1759 200
98.2085 200
98.3272 200
98.353 200
98.3843 200
98.4114 200
98.4386 200
98.4704 200
98.4927 200
98.5198 200
98.5481 200
98.5799 200
98.6659 200
98.7125 200
98.7427 200
98.7705 200
98.7992 200
98.8369 200
98.8516 200
98.8965 200
98.9119 200
98.9396 200
99.0219 200
99.0682 200
99.094 200
99.1199 200
99.1483 200
99.1758 200
